Date,Segments,Scenario,Branch,Customers_Size,Segment_Split,Customers,Users_Added,Carefull_Budget,Transitioned_Accounts,Beginning_Value,Beneficiaries,Retained_Value,Income_Producing_Assets,Income,Days_Retained,Remaining_Beneficiaries
2023-04-30,Segment A,BASELINE,Branch_3,76703,0.2,15340.6,2,0.0,0.5071927157262291,60863.1258871475,0.659350530444098,4354.884773821363,3795.690998921187,113.87072996763561,37.42728736051038,0.13155460870289412
2023-05-31,Segment A,BASELINE,Branch_1,73452,0.2,14690.400000000001,2,0.0,0.5381872317085689,64582.46780502826,0.6996434012211395,3620.5230890270186,3124.2304355855636,93.7269130675669,39.21378416830474,0.1263261424414346
2023-05-31,Segment A,BASELINE,Branch_2,74669,0.2,14933.800000000001,2,0.0,0.534873454268068,64184.81451216816,0.6953354905484884,4480.126562034747,3754.85643154389,112.64569294631669,55.014826873551954,0.19244858379455312
2023-05-31,Segment A,BASELINE,Branch_3,73215,0.2,14643.0,1,0.0,0.25149547294598057,30179.45675351767,0.32694411482977476,1574.3106429095228,1377.3676863674236,41.321030591022705,56.823707787736396,0.08876419461605871
2023-06-30,Segment A,BASELINE,Branch_1,73912,0.2,14782.400000000001,2,0.0,0.533380987169622,64005.71846035464,0.6933952833205086,3488.3934247606508,3043.2700926072507,91.29810277821751,36.09527171147363,0.1409004315895557
2023-06-30,Segment A,BASELINE,Branch_2,73686,0.2,14737.2,2,0.0,0.5403559431323388,64842.71317588066,0.7024627260720405,3311.6311315127687,2737.4728105196596,82.12418431558979,31.493597388283792,0.17651564507720024
2023-06-30,Segment A,BASELINE,Branch_3,74803,0.2,14960.6,2,0.0,0.5375808835418582,64509.706025022984,0.6988551486044157,3721.8059310372664,3082.25222197798,92.4675666593394,39.176090074153294,0.18728786670179967
2023-07-31,Segment A,BASELINE,Branch_1,76445,0.2,15289.0,2,0.0,0.5026203655826524,60314.443869918294,0.6534064752574482,3905.5490551953862,3300.423726549965,99.01271179649895,52.60090110366807,0.14240715204523144
2023-07-31,Segment A,BASELINE,Branch_2,74303,0.2,14860.6,2,0.0,0.5349620824729194,64195.44989675033,0.6954507072147953,4618.467020437531,3979.1267864595798,119.37380359378739,44.15932701448884,0.20596667938567723
2023-07-31,Segment A,BASELINE,Branch_3,76816,0.2,15363.2,2,0.0,0.5106996040466103,61283.95248559324,0.6639094852605935,4553.336715217029,3950.771594166534,118.52314782499602,38.11530635233777,0.1632140084261463
2023-08-31,Segment A,BASELINE,Branch_1,73161,0.2,14632.2,1,0.0,0.26927422895109976,32312.90747413197,0.3500564976364297,2399.2099359284193,2084.6670553601252,62.540011660803756,41.9109474686307,0.05495607941745431
2023-08-31,Segment A,BASELINE,Branch_2,73794,0.2,14758.800000000001,2,0.0,0.5334805202019417,64017.66242423301,0.6935246762625242,3258.478707980587,2714.193867798435,81.42581603395304,30.776658592084843,0.19319608365846763
2023-08-31,Segment A,BASELINE,Branch_3,75785,0.2,15157.0,2,0.0,0.5218774648989947,62625.29578787936,0.6784407043686931,4689.719986656565,4037.302153985065,121.11906461955195,43.6331262879767,0.06996866584667118
2023-09-30,Segment A,BASELINE,Branch_1,74680,0.2,14936.0,2,0.0,0.536115923329544,64333.91079954529,0.6969507003284073,4553.129164314977,3969.035029644993,119.07105088934978,44.80797679512699,0.16032645744441526
2023-09-30,Segment A,BASELINE,Branch_2,76831,0.2,15366.2,2,0.0,0.5118977039922296,61427.72447906755,0.6654670151898985,4128.856181675167,3606.6753791781816,108.20026137534545,41.799865574165594,0.0732487576467669
2023-09-30,Segment A,BASELINE,Branch_3,74619,0.2,14923.800000000001,2,0.0,0.5304069266320582,63648.831195846986,0.6895290046216758,3745.469833356851,3241.085516940701,97.23256550822103,39.75873829835788,0.10442294962483091
2023-10-31,Segment A,BASELINE,Branch_1,76723,0.2,15344.6,2,0.0,0.5276613481147886,63319.36177377463,0.6859597525492253,3287.6030483558707,2784.1914610378703,83.52574383113611,40.11445264337624,0.1525032607753904
2023-10-31,Segment A,BASELINE,Branch_2,74679,0.2,14935.800000000001,2,0.0,0.5406279916685169,64875.35900022203,0.7028163891690721,3578.159993646271,3003.8761370901357,90.11628411270407,39.699664042156904,0.0963589544499777
2023-10-31,Segment A,BASELINE,Branch_3,75196,0.2,15039.2,2,0.0,0.5198238372092472,62378.86046510966,0.6757709883720213,3996.2423883278984,3431.9390494746235,102.9581714842387,43.294782015415464,0.10397853209764861
2023-11-30,Segment A,BASELINE,Branch_1,74567,0.2,14913.400000000001,2,0.0,0.523697029358418,62843.64352301016,0.6808061381659434,4309.710242215537,3586.358485107894,107.59075455323682,38.66446537537268,0.18293351023430457
2023-11-30,Segment A,BASELINE,Branch_2,76725,0.2,15345.0,2,0.0,0.527795439527512,63335.45274330144,0.6861340713857655,3642.4929525009575,3139.9931102788923,94.19979330836676,33.472579253120934,0.17175565704178786
2023-11-30,Segment A,BASELINE,Branch_3,73808,0.2,14761.6,2,0.0,0.5436457312992876,65237.48775591452,0.706739450689074,4119.913530238373,3556.944461879912,106.70833385639736,44.336747435798976,0.19550837807396557
2023-12-31,Segment A,BASELINE,Branch_1,76725,0.2,15345.0,2,0.0,0.5242375747270241,62908.508967242895,0.6815088471451314,3415.473636939295,2961.366514905539,88.84099544716616,35.515611154982906,0.13165423289302713
2023-12-31,Segment A,BASELINE,Branch_2,73307,0.2,14661.400000000001,1,0.0,0.26603417074943053,31924.100489931665,0.3458444219742597,2203.7654024237163,1865.32456961566,55.9597370884698,53.732054719950796,0.10137005651863153
2023-12-31,Segment A,BASELINE,Branch_3,74650,0.2,14930.0,2,0.0,0.5361610773722184,64339.32928466621,0.6970094005838839,3239.5728852271154,2742.675552984896,82.28026658954688,42.15505620038965,0.11676448214902779
2024-01-31,Segment A,BASELINE,Branch_1,75227,0.2,15045.400000000001,2,0.0,0.5120891698674382,61450.70038409259,0.6657159208276697,3354.031274428022,2835.197762082698,85.05593286248093,58.29643186474364,0.08601364726860715
2024-01-31,Segment A,BASELINE,Branch_2,74686,0.2,14937.2,2,0.0,0.5356933827149835,64283.205925798015,0.6964013975294785,3709.4500439474673,3079.9507695501425,92.39852308650427,41.80917144490563,0.09684236428070661
2024-01-31,Segment A,BASELINE,Branch_3,73177,0.2,14635.400000000001,1,0.0,0.2668373248031785,32020.478976381422,0.3468885222441321,2038.7280959289888,1722.6609918243919,51.679829754731756,36.28933628871104,0.035115631105540356
2024-02-29,Segment A,BASELINE,Branch_1,74041,0.2,14808.2,2,0.0,0.5378637188491033,64543.6462618924,0.6992228345038344,3739.590499290505,3146.6018174082838,94.39805452224851,57.58062908710271,0.2034985227247857
2024-02-29,Segment A,BASELINE,Branch_2,73791,0.2,14758.2,2,0.0,0.5194027019554034,62328.324234648404,0.6752235125420244,3148.722893493062,2689.7272848069774,80.69181854420933,31.15760490088598,0.18839081464202928
2024-02-29,Segment A,BASELINE,Branch_3,73156,0.2,14631.2,1,0.0,0.2545413038229003,30544.956458748034,0.3309036949697704,2238.1451004448377,1851.017788495367,55.53053365486101,37.54738394099321,0.04377568963876544
2024-03-31,Segment A,BASELINE,Branch_1,75845,0.2,15169.0,2,0.0,0.5317059238587839,63804.71086305407,0.6912177010164191,3929.7255572826307,3334.6789917306764,100.0403697519203,48.973086139896395,0.17492222149122058
2024-03-31,Segment A,BASELINE,Branch_2,74135,0.2,14827.0,2,0.0,0.5264157216056977,63169.886592683724,0.6843404380874071,3689.417203690678,3185.515399552872,95.56546198658616,58.2996004327005,0.08650890369303978
2024-03-31,Segment A,BASELINE,Branch_3,76572,0.2,15314.400000000001,2,0.0,0.5120980406806209,61451.76488167451,0.6657274528848073,4032.1186489295155,3524.6310713365847,105.73893214009753,56.11161977329909,0.08691126198051356
2024-04-30,Segment A,BASELINE,Branch_1,73756,0.2,14751.2,2,0.0,0.5187958586789695,62255.50304147634,0.6744346162826603,3390.241867062066,2947.8872711243284,88.43661813372985,42.55672571349546,0.13723400053842622
2024-04-30,Segment A,BASELINE,Branch_2,76383,0.2,15276.6,2,0.0,0.5178074086544726,62136.88903853671,0.6731496312508144,3267.8720592758623,2778.41576187856,83.3524728563568,56.52356413470523,0.09682890911305353
2024-04-30,Segment A,BASELINE,Branch_3,74223,0.2,14844.6,2,0.0,0.5334542203828454,64014.50644594145,0.6934904864976991,3485.9209848821706,2977.097933527747,89.31293800583241,59.60943622452622,0.12464635863451308
2024-05-31,Segment A,BASELINE,Branch_1,75857,0.2,15171.400000000001,2,0.0,0.512462177951925,61495.461354230996,0.6662008313375024,3306.324060181041,2811.374225385503,84.34122676156508,42.701069265865456,0.0923605264919491
2024-05-31,Segment A,BASELINE,Branch_2,74682,0.2,14936.400000000001,2,0.0,0.5217128213598734,62605.53856318481,0.6782266677678355,4070.2832063658875,3469.459026896322,104.08377080688966,34.07433967538259,0.08884317713605408
2024-05-31,Segment A,BASELINE,Branch_3,74263,0.2,14852.6,2,0.0,0.5086430010834341,61037.16013001209,0.6612359014084643,3899.9564920377966,3365.001921658247,100.95005764974741,42.1362572351539,0.09431614336193837
2024-06-30,Segment A,BASELINE,Branch_1,74058,0.2,14811.6,2,0.0,0.5319647552518993,63835.77063022792,0.6915541818274692,4499.886448209596,3888.0233101357194,116.64069930407157,59.10113728691301,0.15613757723483232
2024-06-30,Segment A,BASELINE,Branch_2,76306,0.2,15261.2,2,0.0,0.5457342210381476,65488.10652457771,0.7094544873495919,3565.4048873903685,3089.8337180178764,92.69501154053629,58.502518235389715,0.08707381655697291
2024-06-30,Segment A,BASELINE,Branch_3,74776,0.2,14955.2,2,0.0,0.5277170126195091,63326.041514341094,0.6860321164053619,3906.916587908644,3310.8445720285363,99.32533716085608,43.95173811476477,0.1565059184405593
2024-07-31,Segment A,BASELINE,Branch_1,73732,0.2,14746.400000000001,2,0.0,0.5458895016488389,65506.740197860665,0.7096563521434905,3494.7009645020744,3053.1230931021664,91.59369279306499,47.249430287628996,0.16013130955283994
2024-07-31,Segment A,BASELINE,Branch_2,74558,0.2,14911.6,2,0.0,0.5399479530824394,64793.754369892726,0.7019323390071712,3740.2521967916314,3111.799402951297,93.35398208853891,56.107440917958684,0.07019732172561376
2024-07-31,Segment A,BASELINE,Branch_3,73614,0.2,14722.800000000001,2,0.0,0.5144353560869477,61732.242730433725,0.668765962913032,4516.5322634591,3794.434430389024,113.83303291167071,49.00519500217049,0.12057844188734672
2024-08-31,Segment A,BASELINE,Branch_1,73762,0.2,14752.400000000001,2,0.0,0.5273545435612385,63282.545227348615,0.68556090662961,4526.973890583281,3804.0240460944747,114.12072138283423,32.957081233613714,0.1267990772086417
2024-08-31,Segment A,BASELINE,Branch_2,74984,0.2,14996.800000000001,2,0.0,0.5456264034312037,65475.168411744446,0.7093143244605649,4094.476810433189,3569.405822222814,107.08217466668442,40.10513854359833,0.08975953734151951
2024-08-31,Segment A,BASELINE,Branch_3,73214,0.2,14642.800000000001,1,0.0,0.25227301675568203,30272.762010681843,0.32795492178238667,2208.092987754789,1854.0096409987343,55.620289229962026,42.59352895231567,0.07069521110137518
2024-09-30,Segment A,BASELINE,Branch_1,75874,0.2,15174.800000000001,2,0.0,0.5448735753358579,65384.829040302946,0.7083356479366153,3270.7979677667768,2781.8631987662193,83.45589596298657,35.994160688572634,0.1906891698175336
2024-09-30,Segment A,BASELINE,Branch_2,75213,0.2,15042.6,2,0.0,0.5181918040008713,62183.016480104554,0.6736493452011327,3987.1562081911807,3337.539711037597,100.12619133112791,50.532252461938825,0.16058367399069703
2024-09-30,Segment A,BASELINE,Branch_3,74919,0.2,14983.800000000001,2,0.0,0.5376519979468086,64518.23975361703,0.6989475973308512,4452.245263806786,3872.868714198599,116.18606142595796,33.4239979641814,0.1487097927701858
2024-10-31,Segment A,BASELINE,Branch_1,75107,0.2,15021.400000000001,2,0.0,0.5187790310743918,62253.48372892702,0.6744127403967094,3948.2973363209444,3394.060119738713,101.82180359216139,57.917901620359004,0.13449605760317535
2024-10-31,Segment A,BASELINE,Branch_2,74150,0.2,14830.0,2,0.0,0.5185546409695337,62226.55691634405,0.6741210332603939,3407.518062158086,2901.8493546302325,87.05548063890697,45.97502512845432,0.18175459596869534
2024-10-31,Segment A,BASELINE,Branch_3,75792,0.2,15158.400000000001,2,0.0,0.5494369691103457,65932.43629324148,0.7142680598434494,3552.463537430613,3089.7679856527902,92.6930395695837,32.93801929782024,0.10766975501391308
2024-11-30,Segment A,BASELINE,Branch_1,76156,0.2,15231.2,2,0.0,0.542500704062712,65100.08448752544,0.7052509152815256,4858.097006135284,4170.495229974388,125.11485689923164,31.961535148468695,0.12518436113413253
2024-11-30,Segment A,BASELINE,Branch_2,75011,0.2,15002.2,2,0.0,0.5433756251968835,65205.07502362602,0.7063883127559486,4369.252031984894,3812.4299044597515,114.37289713379253,58.63347545392624,0.14802527162329723
2024-11-30,Segment A,BASELINE,Branch_3,76693,0.2,15338.6,2,0.0,0.5265898354355135,63190.780252261626,0.6845667860661676,3766.9258141518426,3245.5926292147324,97.36777887644197,51.61155941852519,0.16951628531677831
2020-09-30,Segment A,CONTROL,Branch_1,75567,0.2,15113.400000000001,2,0.0,0.5275159972490205,63301.91966988247,0.6857707964237267,4421.071721468658,3815.3979395829433,114.4619381874883,43.00937890333936,0.12133109368132343
2020-09-30,Segment A,CONTROL,Branch_2,76173,0.2,15234.6,2,0.0,0.5057736851972335,60692.84222366803,0.6575057907564036,4274.40236282106,3637.7255141066685,109.13176542320005,54.8993216301299,0.10391160363912104
2020-09-30,Segment A,CONTROL,Branch_3,75551,0.2,15110.2,2,0.0,0.5135741674563091,61628.9000947571,0.6676464176932019,3456.170612907341,2857.6171622691136,85.7285148680734,38.646139933715396,0.11179166067395352
2020-10-31,Segment A,CONTROL,Branch_1,73716,0.2,14743.2,2,0.0,0.5490388700050857,65884.66440061029,0.7137505310066113,3531.455616475281,2985.913720817384,89.57741162452152,37.49967066137753,0.18637606695079456
2020-10-31,Segment A,CONTROL,Branch_2,76826,0.2,15365.2,2,0.0,0.5269106907333536,63229.28288800243,0.6849838979533597,3564.018032613081,3101.489999131499,93.04469997394497,56.90385433696402,0.11401576043981979
2020-10-31,Segment A,CONTROL,Branch_3,73547,0.2,14709.400000000001,2,0.0,0.5266366021191139,63196.39225429367,0.6846275827548481,3495.297846216602,2962.2492715607395,88.86747814682218,57.69053360814003,0.17601071985601388
2020-11-30,Segment A,CONTROL,Branch_1,73227,0.2,14645.400000000001,1,0.0,0.25578472896396653,30694.167475675986,0.3325201476531565,1551.8923503861722,1313.145941582392,39.39437824747176,46.068259310567456,0.06202478980051595
2020-11-30,Segment A,CONTROL,Branch_2,74628,0.2,14925.6,2,0.0,0.5276630338926283,63319.56406711539,0.6859619440604168,3174.0861776919787,2640.926874452955,79.22780623358865,43.148370239513696,0.11941084143895041
2020-11-30,Segment A,CONTROL,Branch_3,75558,0.2,15111.6,2,0.0,0.5186921212094828,62243.05454513794,0.6742997575723277,4621.339242059158,3902.347253745227,117.0704176123568,36.64784607236652,0.12904118641461323
2020-12-31,Segment A,CONTROL,Branch_1,75605,0.2,15121.0,2,0.0,0.5005727214480103,60068.72657376124,0.6507445378824135,4235.706306922195,3535.5251311871707,106.06575393561512,30.259993304099595,0.17976458702160403
2020-12-31,Segment A,CONTROL,Branch_2,74979,0.2,14995.800000000001,2,0.0,0.5488940963539196,65867.29156247036,0.7135623252600956,3717.397770951587,3151.446345153084,94.54339035459252,55.14207613312671,0.11763196146177929
2020-12-31,Segment A,CONTROL,Branch_3,73457,0.2,14691.400000000001,2,0.0,0.5065040401735589,60780.48482082706,0.6584552522256266,3897.2665093025525,3239.2021649804287,97.17606494941286,48.694711929009685,0.13094840427092788
2021-01-31,Segment A,CONTROL,Branch_1,75169,0.2,15033.800000000001,2,0.0,0.5425213588539975,65102.563062479705,0.7052777665101968,4424.1078135506405,3856.5455090282057,115.69636527084617,44.17597188145744,0.13431348747656222
2021-01-31,Segment A,CONTROL,Branch_2,76702,0.2,15340.400000000001,2,0.0,0.5243766095385081,62925.19314462097,0.6816895924000606,3211.467725284487,2689.9582723391263,80.69874817017379,59.470907722021195,0.07450677469690162
2021-01-31,Segment A,CONTROL,Branch_3,74445,0.2,14889.0,2,0.0,0.521704004253111,62604.48051037332,0.6782152055290444,3359.5397225179518,2832.8844616514016,84.98653384954204,44.330036164857574,0.09298584947334926
2021-02-28,Segment A,CONTROL,Branch_1,74387,0.2,14877.400000000001,2,0.0,0.5029885079341104,60358.62095209325,0.6538850603143436,4510.033502526806,3823.3586291537954,114.70075887461385,57.607855852897956,0.16471269729977292
2021-02-28,Segment A,CONTROL,Branch_2,73794,0.2,14758.800000000001,2,0.0,0.5087850527270841,61054.20632725009,0.6614205685452094,4309.087874257789,3635.502378282819,109.06507134848457,47.27766254360243,0.19455012349944178
2021-02-28,Segment A,CONTROL,Branch_3,75885,0.2,15177.0,2,0.0,0.500251261919859,60030.151430383085,0.6503266404958168,4026.5743722685224,3464.5584100661963,103.93675230198589,51.925236090288564,0.10785016314616148
2021-03-31,Segment A,CONTROL,Branch_1,73397,0.2,14679.400000000001,1,0.0,0.25154711925675977,30185.654310811173,0.3270112550337877,1684.1941759746294,1443.9148968514996,43.31744690554499,44.35912325660659,0.09210167962697012
2021-03-31,Segment A,CONTROL,Branch_2,74585,0.2,14917.0,2,0.0,0.5464150633451947,65569.80760142337,0.7103395823487532,3757.348252249433,3259.4693319441776,97.78407995832532,39.331349610917755,0.11589998430172806
2021-03-31,Segment A,CONTROL,Branch_3,74832,0.2,14966.400000000001,2,0.0,0.509764334762788,61171.720171534565,0.6626936351916245,3287.1129617474653,2723.9119173114645,81.71735751934393,57.745968265272985,0.06829690453613244
2021-04-30,Segment A,CONTROL,Branch_1,74332,0.2,14866.400000000001,2,0.0,0.5129397418503595,61552.76902204314,0.6668216644054674,4091.718407679202,3563.0046644097947,106.89013993229383,52.884408574227976,0.07360525614972907
2021-04-30,Segment A,CONTROL,Branch_2,75820,0.2,15164.0,2,0.0,0.5082007639973125,60984.0916796775,0.6606609931965063,3511.274748982484,2929.2245472710947,87.87673641813284,40.29321215465122,0.14724077367219623
2021-04-30,Segment A,CONTROL,Branch_3,75860,0.2,15172.0,2,0.0,0.5249368979386059,62992.427752632706,0.6824179673201877,3618.664525749127,3086.978112295658,92.60934336886973,59.349451517398656,0.17743960673454015
2021-05-31,Segment A,CONTROL,Branch_1,75354,0.2,15070.800000000001,2,0.0,0.523479647478391,62817.557697406926,0.6805235417219084,4634.636802052304,3951.4029584686327,118.54208875405898,36.25900426339194,0.14422729140876284
2021-05-31,Segment A,CONTROL,Branch_2,73746,0.2,14749.2,2,0.0,0.519318763692648,62318.25164311776,0.6751143928004424,4483.736174112085,3763.6797491815955,112.91039247544786,42.97905837722874,0.1984719762420097
2021-05-31,Segment A,CONTROL,Branch_3,73687,0.2,14737.400000000001,2,0.0,0.5103668373114006,61244.020477368074,0.6634768885048209,4451.335769224398,3839.7807624803795,115.19342287441138,32.71317591266179,0.17958460418043132
2021-06-30,Segment A,CONTROL,Branch_1,75833,0.2,15166.6,2,0.0,0.5491657905440592,65899.8948652871,0.7139155277072771,3896.3209035208592,3244.4880263939203,97.3346407918176,59.24724906178402,0.07378272078176094
2021-06-30,Segment A,CONTROL,Branch_2,74513,0.2,14902.6,2,0.0,0.5373363078274258,64480.356939291094,0.6985372001756536,3358.2040139904734,2921.117127680937,87.6335138304281,52.85520132134086,0.08709030835767154
2021-06-30,Segment A,CONTROL,Branch_3,76820,0.2,15364.0,2,0.0,0.5153352160109871,61840.22592131845,0.6699357808142833,3638.6851638494936,3167.081086017047,95.0124325805114,40.92823149859763,0.10131868511987521
2021-07-31,Segment A,CONTROL,Branch_1,74310,0.2,14862.0,2,0.0,0.5380912494612267,64570.9499353472,0.6995186242995947,4718.995733691507,3915.1086978391936,117.4532609351758,54.254719551781534,0.19620561253532653
2021-07-31,Segment A,CONTROL,Branch_2,76039,0.2,15207.800000000001,2,0.0,0.5272670129710452,63272.04155652542,0.6854471168623587,3516.306800826803,2939.0847834146016,88.17254350243805,58.8260414563423,0.1375272090979108
2021-07-31,Segment A,CONTROL,Branch_3,75013,0.2,15002.6,2,0.0,0.5387377283743235,64648.52740491882,0.7003590468866207,4551.16235270504,3833.7447234355573,115.01234170306671,52.5501034974766,0.13970507124283918
2021-08-31,Segment A,CONTROL,Branch_1,75703,0.2,15140.6,2,0.0,0.53723763837514,64468.516605016805,0.6984089298876821,4180.397398302462,3559.097419778486,106.77292259335456,39.765460148232464,0.11217552838001588
2021-08-31,Segment A,CONTROL,Branch_2,76654,0.2,15330.800000000001,2,0.0,0.5246336169936271,62956.03403923525,0.6820237020917153,4670.1695333288535,4038.9662517426077,121.16898755227822,59.19241068921819,0.1357604414628819
2021-08-31,Segment A,CONTROL,Branch_3,76456,0.2,15291.2,2,0.0,0.5160782607037115,61929.39128444539,0.6709017389148251,4326.722152414836,3761.0158880533645,112.83047664160092,35.066376158413526,0.11085301771636784
2021-09-30,Segment A,CONTROL,Branch_1,75860,0.2,15172.0,2,0.0,0.5110346147287941,61324.15376745529,0.6643449991474323,4420.259231470491,3726.5007599123783,111.79502279737135,53.15293596322826,0.07478545451149028
2021-09-30,Segment A,CONTROL,Branch_2,74706,0.2,14941.2,2,0.0,0.5335622228409963,64027.46674091955,0.6936308896932952,3518.13902863448,3059.698354676318,91.79095064028954,31.750188807609298,0.10965263085942925
2021-09-30,Segment A,CONTROL,Branch_3,74422,0.2,14884.400000000001,2,0.0,0.5002210586872723,60026.52704247268,0.650287376293454,3905.8140194932985,3405.3736460139685,102.16120938041905,58.28272482908069,0.18994543706989012
2021-10-31,Segment A,CONTROL,Branch_1,74678,0.2,14935.6,2,0.0,0.5011360033577142,60136.32040292571,0.6514768043650285,3969.115085662035,3285.5081494438004,98.565244483314,48.643984760213726,0.12124044851980603
2021-10-31,Segment A,CONTROL,Branch_2,73927,0.2,14785.400000000001,2,0.0,0.5110924911242546,61331.09893491055,0.664420238461531,3247.420038762765,2689.2320095952496,80.67696028785748,39.02717106185435,0.14744447521773812
2021-10-31,Segment A,CONTROL,Branch_3,75233,0.2,15046.6,2,0.0,0.5370690355617521,64448.28426741026,0.6981897462302777,3951.9768647302444,3339.1820453652176,100.17546136095652,41.986376387245905,0.1970458247457766
2021-11-30,Segment A,CONTROL,Branch_1,74902,0.2,14980.400000000001,2,0.0,0.5034263864694479,60411.16637633375,0.6544543024102824,3500.964900799361,2964.4485170052294,88.93345551015688,38.03856355494637,0.17565005913499826
2021-11-30,Segment A,CONTROL,Branch_2,76125,0.2,15225.0,2,0.0,0.5471663945588547,65659.96734706257,0.7113163129265112,3526.3488139775395,3034.7390994593143,91.04217298377942,53.897689077422825,0.09684303071985512
2021-11-30,Segment A,CONTROL,Branch_3,73150,0.2,14630.0,1,0.0,0.2554864250781432,30658.37100937718,0.33213235260158613,2162.321906464264,1878.490949887773,56.354728496633186,43.67165648612741,0.053139051460378624
2021-12-31,Segment A,CONTROL,Branch_1,73783,0.2,14756.6,2,0.0,0.5089651879836612,61075.82255803934,0.6616547443787596,4231.025449143599,3523.322333030187,105.6996699909056,39.95785961251221,0.09530621575857627
2021-12-31,Segment A,CONTROL,Branch_2,73802,0.2,14760.400000000001,2,0.0,0.5229757581440436,62757.09097728523,0.6798684855872568,4203.197227230311,3627.2957804570083,108.81887341371025,55.82964309741731,0.0994284782230435
2021-12-31,Segment A,CONTROL,Branch_3,75944,0.2,15188.800000000001,2,0.0,0.5477514262233694,65730.17114680432,0.7120768540903802,3459.314602610577,2894.391149463574,86.83173448390721,54.72334383597226,0.08083591114007185
2022-01-31,Segment A,CONTROL,Branch_1,75547,0.2,15109.400000000001,2,0.0,0.5131805424608403,61581.66509530084,0.6671347051990925,4549.392725354089,3786.1186871229006,113.58356061368701,58.46553059212533,0.07824870192163033
2022-01-31,Segment A,CONTROL,Branch_2,74739,0.2,14947.800000000001,2,0.0,0.5264115911986661,63169.390943839935,0.684335068558266,4231.022146787459,3669.078009144491,110.07234027433472,51.320523280565496,0.09213206892853111
2022-01-31,Segment A,CONTROL,Branch_3,73744,0.2,14748.800000000001,2,0.0,0.5459679027628163,65516.14833153795,0.7097582735916612,3481.5925046086086,2903.738170084663,87.11214510253988,41.47116319820067,0.10578320511334423
2022-02-28,Segment A,CONTROL,Branch_1,75358,0.2,15071.6,2,0.0,0.5368747767851958,64424.97321422349,0.6979372098207546,4774.79849188947,4161.0033125793725,124.83009937738117,32.22149426947016,0.16161117632413619
2022-02-28,Segment A,CONTROL,Branch_2,75919,0.2,15183.800000000001,2,0.0,0.5148514820653337,61782.177847840045,0.6693069266849339,3838.4502466450126,3294.125708113639,98.82377124340917,44.86193603839479,0.18445665016021365
2022-02-28,Segment A,CONTROL,Branch_3,73877,0.2,14775.400000000001,2,0.0,0.5253767535832742,63045.210429992905,0.6829897796582565,4423.7007057030405,3850.0891275411645,115.50267382623493,47.731267273603564,0.1968371500289085
2022-03-31,Segment A,CONTROL,Branch_1,74557,0.2,14911.400000000001,2,0.0,0.5274679508015511,63296.154096186125,0.6857083360420164,4205.6758927241035,3587.8133342679553,107.63440002803866,59.20090497167568,0.16136520673475865
2022-03-31,Segment A,CONTROL,Branch_2,76482,0.2,15296.400000000001,2,0.0,0.5399183466648435,64790.20159978122,0.7018938506642965,4059.2874800537406,3466.0736966111945,103.98221089833584,45.31531248189747,0.12859685228274523
2022-03-31,Segment A,CONTROL,Branch_3,76844,0.2,15368.800000000001,2,0.0,0.521170757940485,62540.49095285819,0.6775219853226304,4550.338012235913,3952.7858556217225,118.58357566865168,38.91601633250912,0.18506149984659478
2022-04-30,Segment A,CONTROL,Branch_1,74668,0.2,14933.6,2,0.0,0.5067553206106211,60810.638473274535,0.6587819167938075,4512.7404353107595,3792.7086129414565,113.78125838824369,41.9001452563041,0.08157878940029041
2022-04-30,Segment A,CONTROL,Branch_2,74774,0.2,14954.800000000001,2,0.0,0.5013699017905908,60164.3882148709,0.651780872327768,3214.883936949454,2740.982417018306,82.22947251054917,45.77360883529465,0.1112551220086489
2022-04-30,Segment A,CONTROL,Branch_3,76466,0.2,15293.2,2,0.0,0.5084221348301885,61010.65617962262,0.6609487752792451,3969.759741651262,3365.7463442293297,100.97239032687989,42.73836427665734,0.11692680064233743
2022-05-31,Segment A,CONTROL,Branch_1,74410,0.2,14882.0,2,0.0,0.5462016120729776,65544.1934487573,0.7100620956948709,3959.490633445667,3279.8901845303008,98.39670553590902,30.19632942557891,0.18921566455385372
2022-05-31,Segment A,CONTROL,Branch_2,75463,0.2,15092.6,2,0.0,0.5027605604095546,60331.26724914656,0.653588728532421,3421.16756547821,2935.8651841579763,88.07595552473929,52.5287843848406,0.10697589126764094
2022-05-31,Segment A,CONTROL,Branch_3,76707,0.2,15341.400000000001,2,0.0,0.5095736380867866,61148.83657041439,0.6624457295128225,3598.4306370886106,3113.6973751558407,93.41092125467522,43.16979204088001,0.11684769541902608
2022-06-30,Segment A,CONTROL,Branch_1,74645,0.2,14929.0,2,0.0,0.506496683907215,60779.6020688658,0.6584456890793796,3449.542938552895,2866.6048881175066,85.99814664352519,52.22161397424029,0.16065247338240754
2022-06-30,Segment A,CONTROL,Branch_2,76162,0.2,15232.400000000001,2,0.0,0.5375116898852803,64501.40278623364,0.6987651968508645,4333.906204066217,3727.056993186039,111.81170979558117,35.639508401713826,0.08674904388021185
2022-06-30,Segment A,CONTROL,Branch_3,74338,0.2,14867.6,2,0.0,0.5143719496702011,61724.63396042413,0.6686835345712614,4336.492522096454,3748.7688629451136,112.4630658883534,54.7837967579197,0.19624306961231372
